GlobalEventID,date,Year,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_CountryCode,Actor2Geo_CountryCode,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,domain,target,title,text,description
298586071,20140524,2014,1,10,10,1,1,0.0,2,1,2,0.0,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.dw.de/several-killed-in-california-drive-by-shooting/a-17660048,www.dw.com,dw,California shooting – DW – 05/24/2014,"Several people have been killed in a drive-by shooting in California. It's reported the gunman was found dead after crashing his car in a beachside college town following the incident.

A lone gunman sprayed bullets from a car in a drive-by shooting late Friday which killed at least six people in southern California.

Seven people were also wounded in what the authorities described as a ""premeditated atrocity"" in the town of Isla Vista near the campus of the University of California at Santa Barbara.

""This incident appears to be a mass murder situation,"" Santa Barbara County Sheriff Bill Brown told a televised news conference. ""We currently have seven people confirmed dead, that includes the suspect and six victims.""

The sheriff also said deputies twice exchanged fire with the gunman before his vehicle crashed and he was found dead inside from a gunshot wound to the head.

""We have obtained and are currently analyzing both written and videotaped evidence that suggests this atrocity was a premeditated mass murder,"" Brown said, describing the shooting as ""obviously the work of a madman.""

Witnesses described seeing a black BMW car speeding through the streets spraying bullets at people and other targets in the college town.

One witness, Xavier Mozejewski, told a California-based television station that the incident was like an ""old Western shoot-out.""

College student Brad Martin also told a student newspaper that his girlfriend was ""absolutely hysterical"" after being approached by the gunman, who was holding a weapon she wasn't sure was real at first.

""She said the next second he raised it up to her face... and she turned around and started running. That's when she heard ""bang, bang, bang"" right behind her as she was running,"" he told the Daily Nexus.

It is unclear as to whether the suspected gunman was killed in a police shoot-out or died from a self-inflicted wound.

It's believed that the suspect, who hasn't been identified, carried out the mass shooting alone.",Several people have been killed in a drive-by shooting in California. It's reported the gunman was found dead after crashing his car in a beachside college town following the incident.
298594151,20140524,2014,1,193,193,19,4,-10.0,10,1,10,0.53475935828877,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.theage.com.au/world/three-dead-in-jewish-museum-shooting-in-brussels-20140525-38w97.html,www.theage.com.au,theage,Three dead in Jewish Museum shooting in Brussels,"Three people died and a fourth was injured in a shooting on Saturday at the Jewish Museum of Belgium in the capital, Brussels. The attack was carried out by a lone gunman, who double-parked his car outside the museum, entered carrying one or two backpacks and opened fire, RTBF television reported. The man then left the museum quickly and drove away, though witnesses managed to note down his license plate number, adding that no suspects had been detained as yet. ""We're trying to determine if they were visitors or members of the Jewish Museum staff,"" Yvan Mayeur, mayor of the city of Brussels, said on RTBF television.

Police at the site of a shooting at the Jewish Museum in Brussels in which four people were killed. The attack took place shortly before 4pm ""inside the Jewish Museum, so this is clearly very serious,"" Mayeur said. Interior Minister Joelle Milquet told reporters that ""we can't say for sure that it was an anti-semitic attack"" because the investigation is still under way. ""But there's a strong presumption, since it's a case of a shooting, which could have been at random though that remains to be confirmed, and obviously it's taken place in the Jewish Museum,"" she said. Belgian Foreign Minister Didier Reynders, who was near the museum at the time of the shooting, said that he saw two victims lying in the museum lobby, while the others, whom he didn't see, were inside the building.","Three people died and a fourth was injured in a shooting today at the Jewish Museum of Belgium in the capital, Brussels."
298596553,20140524,2014,1,193,193,19,4,-10.0,22,4,22,0.341937474290415,US,,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.cbsnews.com/videos/attorney-family-says-shooting-was-tragedy-of-the-most-extreme/,www.cbsnews.com,cbsnews,"Attorney: Family says shooting was ""tragedy of the most extreme""","Attorney: Family says shooting was ""tragedy of the most extreme"" Alan Shifman, an attorney for the family of Elliot Rodger, says the family believes the 22-year-old was the gunman who went on a shooting rampage near the University of California, Santa Barbara, killing six people and leaving several others injured before dying of a gunshot wound.","Alan Shifman, an attorney for the family of Elliot Rodger, says the family believes the 22-year-old was the gunman who went on a shooting rampage near the University of California, Santa Barbara, killing six people and leaving several others injured before dying of a gunshot wound."
298597087,20140524,2014,1,12,12,1,1,-0.4,6,2,6,0.778424762488508,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.cbsnews.com/news/elliot-rodger-california-shooting-spree-suspect-son-of-filmmaker/,www.cbsnews.com,cbsnews,Shooting spree suspect son of longtime Hollywood filmmaker,"Elliot Rodger, the suspect in Friday's deadly rampage, is the son of a long-time filmmaker in Hollywood, Peter Rodger, a second unit director for the first of the ""Hunger Games"" movies.

Late Saturday, CBS affiliate KEYT obtained what it said was Elliot Rodger's 141-page manifesto, called ""My Twisted World.""

It says, ""This is the story of my entire life. It is a dark story of sadness, anger and hatred.""

On Saturday, a family attorney said Elliot Rodger's parents long had concerns about their son's mental health.

""He had multiple, and I'm telling you multiple, therapists,"" Alan Shifman said. ""He had a social worker who as recently as last week was concerned and who's the one that actually called the police.""

Speaking in front of Peter Rodger's home, Shifman told reporters that the shooter's family alerted authorities after Elliot Rodger posted a series of disturbing, ranting messages on YouTube.

""They reported this weeks ago,"" Shifman said. ""There was an investigation by the police department.""

Shifman said Elliot Rodger had been diagnosed at a young age with Asperger's syndrome, a mild form of autism, but did not have a history of gun use.

Shifman also said the family was devastated and would cooperate in any way possible with investigators and police.

""This is the tragedy of the most extreme,"" Shifman said. ""They want to send their deepest condolences to all of the victims' families involved.""","A life of ""sadness, anger and hatred,"" according to manifesto said to be the suspected shooter's"
298598474,20140524,2014,1,43,43,4,1,2.8,10,1,10,0.72992700729927,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.kmph.com/story/25603099/strange-odor-at-food-plant-sends-twelve-people-to-the-hospital,kmph.com,kmph,Strange Odor At Food Plant Sends Twelve People To The Hospital,"Twelve people were rushed to the hospital after workers at a Sanger food plant complained of a strange smell. The 'Del Monte Fresh Produce Plant' was evacuated and eventually shut down Friday afternoon because of the mystery odor.

""We do have an odor of pepper in the air,"" says Sanger Fire Chief Greg Tarascou, ""We don't know where the source of that pepper came from, but we do know that's the source of our irritant.""

Firefighters say when they arrived at the 'Del Monte' plant Friday afternoon all the workers were out of the building. Twelve people said they were having a hard time breathing and were feeling dizzy.

They were taken to Valley hospitals. Another 40 people were treated but did not need to go to the hospital. All 170 workers inside the plant were evacuated. Firefighters say everyone is doing okay.

After investigating the strange odor Hazmat crews say it came from the break room, but it did not come from a spill or leak.

""We can't find any residue, any powder, spray, gas fumes, or anything of that nature,"" says Chief Tarascou, ""The best we can do is determine the smell in the air, which is pepper.""'

'Del Monte' supervisors decided to send everyone who works at the plant home because of the heat.

Workers were standing outside for around two hours and were dressed for cold temperatures inside the buildings.

There's no word on when the plant will re-open, but firefighters say they did help air the buildings out.",Twelve people were rushed to the hospital after workers at a Sanger food plant complained of a strange smell. The 'Del Monte Fresh Produce Plant' was evacuated and eventually shut down Friday afternoon because of the mystery odor.
298601266,20140524,2014,1,190,190,19,4,-10.0,4,1,4,0.261780104712042,US,,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://fox17online.com/2014/05/24/santa-barbara-shooting-rampage-ends-with-7-fatalities-13-injured/,www.fox17online.com,fox17online,"Santa Barbara Shooting Rampage Ends With 7 Fatalities, 13 Injured","SANTA BARBARA, CA. (Chicago Tribune, May 24, 2014)- The gunman in the Isla Vista, California, shootings has been identified as Elliot Rodger, a 22-year-old student at a city college who had three previous contacts with local law enforcement, Santa Barbara County Sheriff Bill Brown told reporters on Saturday in a second press conference.

“This incident appears to be a mass murder situation,” Santa Barbara County Sheriff Bill Brown told a televised news conference Saturday morning. “We currently have seven people confirmed dead. That includes the suspect and six victims.” Thirteen more were injured — four injured by the suspect’s car and eight sustained gun shot wounds.

“It is very, very apparent the the suspect was severely mentally disturbed,” Brown said.

According to officials, the shooting spree began at the suspect’s residence when three males were murdered. The victims at the home were repeatedly stabbed.

Authorities said Rodger, the alleged suspect, would go to 10 separate locations before the mass shooting came to an end. Following the stabbings, the suspect drove to a sorority, where he shot three female UCSB students walking on a sidewalk opposite the structure. Two of those victims died — one 22-years-old, the other was identified as Veronika Weiss, 19. The third female suffered multiple gun shot wounds.

The suspect, a student at Santa Barbara City College, then moved on to a nearby deli, where he left his vehicle to shoot 20-year-old Christopher Martinez — another UCSB student. Sheriff deputies saw the shooting suspect flee the scene in his car when they went to investigate shots fired. The suspect continued to drive around shooting at pedestrians. Before the shooting ended, two bicyclists were struck with his vehicle.

Brown said deputies twice exchanged fire with the suspected gunman before his vehicle crashed. During one of the exchanges, the suspect was shot in the hip area. The spree came to an end when Rodger crashed his car into parked vehicles. At that time, officials said the suspect was pulled from the vehicle with a gun shot to the head.

“It would appear he took his own life at this point,” Brown said.

Click here for the rest of the story from the Chicago Tribune","SANTA BARBARA, CA. (Chicago Tribune, May 24, 2014)-  The gunman in the Isla Vista, California, shootings has been identified as Elliot Rodger, a 22-year-old student at a city college who had three previous contacts with local law enforcement, Santa Barbara County Sheriff Bill Brown told reporters on"
298601485,20140524,2014,0,12,12,1,1,-0.4,150,37,150,0.793774968707521,US,,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.rgj.com/story/news/2014/05/24/sex-offenders-fled-state-killings/9535927/?from=global&sessionKey=&autologin=,www.rgj.com,rgj,Sex offenders fled state before killings,"SANTA ANA, Calif. (AP) — Two sex offenders charged with raping and killing four California women while wearing GPS monitors had escaped parole supervision and left the state together more than once in the four years before their most recent arrest, The Associated Press learned Friday.

Steven Dean Gordon, 45, and Franc Cano, 27, were arrested together out-of-state in 2010 and 2012 after escaping parole supervision, according to public records and officials. They were again together when they were arrested in April and charged with working in tandem to sexually assault and murder four California women, raising questions about the effectiveness of their parole supervision.

Earlier this month, Senate President Pro Tem Darrell Steinberg, D-Sacramento, asked the inspector general of the Department of Corrections and Rehabilitation to review the monitoring of both men, as well as to review the overall monitoring of sex offender parolees and, in particular, homeless parolees. Both Cano and Gordon were homeless.

“It’s awful. It makes me furious,” said Jodi Pier-Estepp, the mother of victim Jarrae Nykkole Estepp said Friday when told of the earlier arrest. “If California was doing their job, my daughter would still be alive and so would those other girls.”

In 2010, Cano cut off his GPS device and fled to Alabama, where he was arrested with Gordon, said Luis Patino, spokesman for the California Department of Corrections and Rehabilitation. Parole records obtained by the AP under a state Public Records Act request show he and Gordon were sent back to prison for five months.

The two repeated the feat again two years later, when both clipped off their electronic ankle bracelets and took a bus to Las Vegas using assumed names. They stayed at the Circus Circus Hotel & Casino for two weeks before they were arrested, according to court documents.

Both men pleaded not guilty this week in Orange County to raping and killing Estepp and three other women.

Defense lawyers representing Gordon and Cano now and the lawyers who represented them at the parole board hearing in 2010 did not immediately return phone messages or emails seeking comment Friday evening.

The GPS devices are not intended to prevent crime among those wearing them and parole agents would have no way of knowing the two were together, said Patino, the corrections spokesman. The system worked as it should because they returned to jail after being discovered and arrested, Patino said.

“There is a certain myth about what GPS monitoring can do,” Patino said. “It gives us a track of where that person was at any particular time, but there is no alarm that goes off if one GPS monitor comes within a proximity of the other,” he said.

A spokesman for Steinberg, the state lawmaker, said the latest details on the duo’s supervision underscored his earlier concerns about the use of GPS.

“The expensive GPS monitoring program was sold to California voters as a way to prevent crimes among formerly-incarcerated sex offenders. Senator Steinberg has sought a statewide review of the policy because of his long held concerns about the program’s ability to deliver on that promise,” spokesman Rhys Williams said in an emailed statement.

Parole documents show Cano was charged at his parole board hearing on Nov. 24, 2010, with absconding from supervision for a month, traveling over 50 miles and being arrested with another sex offender. He was arrested in Alabama. Gordon was charged the same day with absconding from parole supervision and failure to report his address.

Authorities say data from the GPS monitors helped link the pair to the slaying of Estepp, whose body was found at an Anaheim trash-sorting plant in March and the disappearance of three women in Orange County last year. Police are also investigating the men in the possible death of a fifth woman.

While Cano was still being tracked by state parole agents, Gordon was discharged from state parole in November and was being tracked for life by federal probation agents, officials said.",Two sex offenders charged with raping and killing four women had fled the the state.
298601823,20140524,2014,0,112,112,11,3,-2.0,5,1,5,0.531914893617021,US,,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.scmp.com/news/world/article/1519405/california-drive-shooting-near-university-leaves-seven-dead,www.scmp.com,scmp,California drive-by shooting near university leaves seven dead,"A gunman went on a drive-by shooting near a Santa Barbara university campus that left seven people dead, including himself, and seven others wounded.

The gunman engaged in two battles with police during Friday night's rampage in the beachside community of Isla Vista before crashing his black BMW into a parked car, Santa Barbara County Sheriff Bill Brown said yesterday.

Police found the gunman dead with a gunshot wound to the head, but it was not clear whether he was killed by gunfire or if he committed suicide, Brown said.

A semi-automatic handgun was recovered from the scene near the campus of the University of California, Santa Barbara.

Investigators knew the gunman's name but would not release it before relatives were notified, Brown said.

Authorities believe the gunman acted alone and are investigating a video on YouTube he is thought to have posted.","A gunman went on a drive-by shooting near a Santa Barbara university campus that left seven people dead, including himself, and seven others wounded."
298602046,20140524,2014,0,40,40,4,1,1.0,6,1,6,0.578034682080925,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.examiner.com/article/hunger-games-assistant-director-s-son-drive-by-shooting-elliot-rodger-kills-6,www.examiner.com,examiner,StockExaminer - AI-Powered Stock Chatbot,"Welcome to the StockExaminer© developed by Examiner.com!

AI chatbot that uses function calling to render relevant TradingView stock market widgets. Built using TradingView Widgets and powered by Llama3-70b from Meta Inc.","Discover Stock Examiner, the AI-powered chatbot delivering instant, interactive stock charts, real-time financials, breaking news, stock screeners, and more—all in one seamless experience."
298602409,20140524,2014,0,12,12,1,1,-0.4,249,37,249,0.794278285056302,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.rgj.com/story/news/2014/05/24/sex-offenders-fled-state-killings/9535927/?from=global&sessionKey=&autologin=,www.rgj.com,rgj,Sex offenders fled state before killings,"SANTA ANA, Calif. (AP) — Two sex offenders charged with raping and killing four California women while wearing GPS monitors had escaped parole supervision and left the state together more than once in the four years before their most recent arrest, The Associated Press learned Friday.

Steven Dean Gordon, 45, and Franc Cano, 27, were arrested together out-of-state in 2010 and 2012 after escaping parole supervision, according to public records and officials. They were again together when they were arrested in April and charged with working in tandem to sexually assault and murder four California women, raising questions about the effectiveness of their parole supervision.

Earlier this month, Senate President Pro Tem Darrell Steinberg, D-Sacramento, asked the inspector general of the Department of Corrections and Rehabilitation to review the monitoring of both men, as well as to review the overall monitoring of sex offender parolees and, in particular, homeless parolees. Both Cano and Gordon were homeless.

“It’s awful. It makes me furious,” said Jodi Pier-Estepp, the mother of victim Jarrae Nykkole Estepp said Friday when told of the earlier arrest. “If California was doing their job, my daughter would still be alive and so would those other girls.”

In 2010, Cano cut off his GPS device and fled to Alabama, where he was arrested with Gordon, said Luis Patino, spokesman for the California Department of Corrections and Rehabilitation. Parole records obtained by the AP under a state Public Records Act request show he and Gordon were sent back to prison for five months.

The two repeated the feat again two years later, when both clipped off their electronic ankle bracelets and took a bus to Las Vegas using assumed names. They stayed at the Circus Circus Hotel & Casino for two weeks before they were arrested, according to court documents.

Both men pleaded not guilty this week in Orange County to raping and killing Estepp and three other women.

Defense lawyers representing Gordon and Cano now and the lawyers who represented them at the parole board hearing in 2010 did not immediately return phone messages or emails seeking comment Friday evening.

The GPS devices are not intended to prevent crime among those wearing them and parole agents would have no way of knowing the two were together, said Patino, the corrections spokesman. The system worked as it should because they returned to jail after being discovered and arrested, Patino said.

“There is a certain myth about what GPS monitoring can do,” Patino said. “It gives us a track of where that person was at any particular time, but there is no alarm that goes off if one GPS monitor comes within a proximity of the other,” he said.

A spokesman for Steinberg, the state lawmaker, said the latest details on the duo’s supervision underscored his earlier concerns about the use of GPS.

“The expensive GPS monitoring program was sold to California voters as a way to prevent crimes among formerly-incarcerated sex offenders. Senator Steinberg has sought a statewide review of the policy because of his long held concerns about the program’s ability to deliver on that promise,” spokesman Rhys Williams said in an emailed statement.

Parole documents show Cano was charged at his parole board hearing on Nov. 24, 2010, with absconding from supervision for a month, traveling over 50 miles and being arrested with another sex offender. He was arrested in Alabama. Gordon was charged the same day with absconding from parole supervision and failure to report his address.

Authorities say data from the GPS monitors helped link the pair to the slaying of Estepp, whose body was found at an Anaheim trash-sorting plant in March and the disappearance of three women in Orange County last year. Police are also investigating the men in the possible death of a fifth woman.

While Cano was still being tracked by state parole agents, Gordon was discharged from state parole in November and was being tracked for life by federal probation agents, officials said.",Two sex offenders charged with raping and killing four women had fled the the state.
298602709,20140524,2014,0,10,10,1,1,0.0,4,1,4,0.186567164179104,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.dw.de/california-gunman-was-hollywood-directors-son/a-17660741,www.dw.com,dw,US gunman 'was director's son' – DW – 05/25/2014,"A Hollywood director says he believes his son was the person who shot dead six people near a university in California. A rant-filled YouTube video posted by the alleged gunman has also come into the spotlight.

Peter Rodger, an assistant director for the blockbuster 'Hunger Games' movie franchise, says his family believes his 22-year-old son, Elliot Rodger, was the gunman who shot dead six people late on Friday.

""On behalf of the Rodgers family, they want to make sure that the victims and the victims' families are aware that this is the tragedy of the most extreme,"" said Rodger's lawyer Alan Shifman.

""They want to send their deepest condolences to all of the victims' families involved.""

Authorities have not confirmed the identity of the shooter, who is deceased.

The lone gunman sprayed bullets from a car in a drive-by shooting in Isla Vista, near the campus of the University of California Santa Barbara. The rampage left six people dead, and seven people hospitalized with gunshot wounds or other major injuries.

The gunman was found dead behind the wheel of his crashed BMW with a gunshot wound to the head. It was unclear whether the shot was self-inflicted or from sheriff's deputies, who twice exchanged fire with the gunman.

A semi-automatic handgun was recovered from the scene.

""The problem with an incident like this is it's obviously the work of a madman,"" Brown said.

""We have obtained and we are currently analyzing both written and videotaped evidence that suggests this atrocity was a premeditated mass murder.""

Witnesses described how a black BMW sped through the streets spraying bullets. One witness, Xavier Mozejewski, told a California-based television station that the incident was like an ""old Western shoot-out.""

Shifman, the Rodger family attorney, said Elliot Rodger had been receiving treatment by ""multiple"" professionals since being diagnosed as a ""highly functional Asperger's Syndrome child.""

Shifman said the family called police several weeks ago, expressing their alarm over YouTube videos apparently posted by Elliot Rodger ""regarding suicide and the killing of people.""

One video, titled ""Retribution,"" shows a man in a car who tells of being rejected by women, and later vows to ""punish you all for it.""

Shifman said police interviewed Elliot Rodger and found nothing untoward.",A Hollywood director says he believes his son was the person who shot dead six people near a university in California. A rant-filled YouTube video posted by the alleged gunman has also come into the spotlight.
298602731,20140524,2014,0,12,12,1,1,-0.4,100,37,100,0.793774968707521,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.rgj.com/story/news/2014/05/24/sex-offenders-fled-state-killings/9535927/?from=global&sessionKey=&autologin=,www.rgj.com,rgj,Sex offenders fled state before killings,"SANTA ANA, Calif. (AP) — Two sex offenders charged with raping and killing four California women while wearing GPS monitors had escaped parole supervision and left the state together more than once in the four years before their most recent arrest, The Associated Press learned Friday.

Steven Dean Gordon, 45, and Franc Cano, 27, were arrested together out-of-state in 2010 and 2012 after escaping parole supervision, according to public records and officials. They were again together when they were arrested in April and charged with working in tandem to sexually assault and murder four California women, raising questions about the effectiveness of their parole supervision.

Earlier this month, Senate President Pro Tem Darrell Steinberg, D-Sacramento, asked the inspector general of the Department of Corrections and Rehabilitation to review the monitoring of both men, as well as to review the overall monitoring of sex offender parolees and, in particular, homeless parolees. Both Cano and Gordon were homeless.

“It’s awful. It makes me furious,” said Jodi Pier-Estepp, the mother of victim Jarrae Nykkole Estepp said Friday when told of the earlier arrest. “If California was doing their job, my daughter would still be alive and so would those other girls.”

In 2010, Cano cut off his GPS device and fled to Alabama, where he was arrested with Gordon, said Luis Patino, spokesman for the California Department of Corrections and Rehabilitation. Parole records obtained by the AP under a state Public Records Act request show he and Gordon were sent back to prison for five months.

The two repeated the feat again two years later, when both clipped off their electronic ankle bracelets and took a bus to Las Vegas using assumed names. They stayed at the Circus Circus Hotel & Casino for two weeks before they were arrested, according to court documents.

Both men pleaded not guilty this week in Orange County to raping and killing Estepp and three other women.

Defense lawyers representing Gordon and Cano now and the lawyers who represented them at the parole board hearing in 2010 did not immediately return phone messages or emails seeking comment Friday evening.

The GPS devices are not intended to prevent crime among those wearing them and parole agents would have no way of knowing the two were together, said Patino, the corrections spokesman. The system worked as it should because they returned to jail after being discovered and arrested, Patino said.

“There is a certain myth about what GPS monitoring can do,” Patino said. “It gives us a track of where that person was at any particular time, but there is no alarm that goes off if one GPS monitor comes within a proximity of the other,” he said.

A spokesman for Steinberg, the state lawmaker, said the latest details on the duo’s supervision underscored his earlier concerns about the use of GPS.

“The expensive GPS monitoring program was sold to California voters as a way to prevent crimes among formerly-incarcerated sex offenders. Senator Steinberg has sought a statewide review of the policy because of his long held concerns about the program’s ability to deliver on that promise,” spokesman Rhys Williams said in an emailed statement.

Parole documents show Cano was charged at his parole board hearing on Nov. 24, 2010, with absconding from supervision for a month, traveling over 50 miles and being arrested with another sex offender. He was arrested in Alabama. Gordon was charged the same day with absconding from parole supervision and failure to report his address.

Authorities say data from the GPS monitors helped link the pair to the slaying of Estepp, whose body was found at an Anaheim trash-sorting plant in March and the disappearance of three women in Orange County last year. Police are also investigating the men in the possible death of a fifth woman.

While Cano was still being tracked by state parole agents, Gordon was discharged from state parole in November and was being tracked for life by federal probation agents, officials said.",Two sex offenders charged with raping and killing four women had fled the the state.
298602875,20140524,2014,1,173,173,17,4,-5.0,2,2,2,0.896585605502333,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.rgj.com/story/news/2014/05/24/sex-offenders-fled-state-killings/9535927/?from=global&sessionKey=&autologin=,www.rgj.com,rgj,Sex offenders fled state before killings,"SANTA ANA, Calif. (AP) — Two sex offenders charged with raping and killing four California women while wearing GPS monitors had escaped parole supervision and left the state together more than once in the four years before their most recent arrest, The Associated Press learned Friday.

Steven Dean Gordon, 45, and Franc Cano, 27, were arrested together out-of-state in 2010 and 2012 after escaping parole supervision, according to public records and officials. They were again together when they were arrested in April and charged with working in tandem to sexually assault and murder four California women, raising questions about the effectiveness of their parole supervision.

Earlier this month, Senate President Pro Tem Darrell Steinberg, D-Sacramento, asked the inspector general of the Department of Corrections and Rehabilitation to review the monitoring of both men, as well as to review the overall monitoring of sex offender parolees and, in particular, homeless parolees. Both Cano and Gordon were homeless.

“It’s awful. It makes me furious,” said Jodi Pier-Estepp, the mother of victim Jarrae Nykkole Estepp said Friday when told of the earlier arrest. “If California was doing their job, my daughter would still be alive and so would those other girls.”

In 2010, Cano cut off his GPS device and fled to Alabama, where he was arrested with Gordon, said Luis Patino, spokesman for the California Department of Corrections and Rehabilitation. Parole records obtained by the AP under a state Public Records Act request show he and Gordon were sent back to prison for five months.

The two repeated the feat again two years later, when both clipped off their electronic ankle bracelets and took a bus to Las Vegas using assumed names. They stayed at the Circus Circus Hotel & Casino for two weeks before they were arrested, according to court documents.

Both men pleaded not guilty this week in Orange County to raping and killing Estepp and three other women.

Defense lawyers representing Gordon and Cano now and the lawyers who represented them at the parole board hearing in 2010 did not immediately return phone messages or emails seeking comment Friday evening.

The GPS devices are not intended to prevent crime among those wearing them and parole agents would have no way of knowing the two were together, said Patino, the corrections spokesman. The system worked as it should because they returned to jail after being discovered and arrested, Patino said.

“There is a certain myth about what GPS monitoring can do,” Patino said. “It gives us a track of where that person was at any particular time, but there is no alarm that goes off if one GPS monitor comes within a proximity of the other,” he said.

A spokesman for Steinberg, the state lawmaker, said the latest details on the duo’s supervision underscored his earlier concerns about the use of GPS.

“The expensive GPS monitoring program was sold to California voters as a way to prevent crimes among formerly-incarcerated sex offenders. Senator Steinberg has sought a statewide review of the policy because of his long held concerns about the program’s ability to deliver on that promise,” spokesman Rhys Williams said in an emailed statement.

Parole documents show Cano was charged at his parole board hearing on Nov. 24, 2010, with absconding from supervision for a month, traveling over 50 miles and being arrested with another sex offender. He was arrested in Alabama. Gordon was charged the same day with absconding from parole supervision and failure to report his address.

Authorities say data from the GPS monitors helped link the pair to the slaying of Estepp, whose body was found at an Anaheim trash-sorting plant in March and the disappearance of three women in Orange County last year. Police are also investigating the men in the possible death of a fifth woman.

While Cano was still being tracked by state parole agents, Gordon was discharged from state parole in November and was being tracked for life by federal probation agents, officials said.",Two sex offenders charged with raping and killing four women had fled the the state.
298602877,20140524,2014,1,173,173,17,4,-5.0,50,36,50,0.794712136395509,US,US,2,"California, United States",US,USCA,36.17,-119.746,CA,20140524,http://www.utsandiego.com/news/2014/may/24/sex-offenders-fled-state-before-killings/,www.sandiegouniontribune.com,sandiegouniontribune,San Diego Union-Tribune,"Growing tally of dogs and cats suffer from allergies, but there are ways to help","San Diego, California and National News"
