x,y,sbert_text,GlobalEventID,cluster
15.325538,-13.343763,second serious crash involving a,298303670,0
15.848893,-12.575646,serious crash involving a,298303670,0
3.0021403,28.827972,several Senate races is in which,298400197,0
23.097744,-4.287372,severe impacts been avoided,298270143,0
-9.053615,-12.754924,she was sexually assaulted by her abductor,298255408,0
0.20418313,-5.6892,sheriff has deputy Ramon Charley Armendariz,298394818,0
0.083333224,-5.9795594,sheriff 's deputy Ramon Charley Armendariz hanged himself,298394818,0
-16.027937,8.431217,similar case is in Little Rock,298295924,0
-29.01819,-10.016954,small company called RioPlex billing out her own home,298295924,17
19.284458,19.614918,snow fell at_time years,298270143,0
3.6108282,-18.451511,someone found at shelter,298382471,0
5.9581676,-9.7494335,something happened in their community,298394818,0
9.07562,-10.988066,something dangerous happened in their community,298394818,0
25.138813,2.4044845,something similar responsibility to colleges of pharmacy,298286060,0
-0.52332866,-17.656017,splash is in Narmada river,298299807,0
-1.1124307,16.783957,spokesman Steve Lyle said by California Department,298270143,0
-10.215269,-16.905453,squad entered her home,298295924,0
16.046246,23.711641,state better understand impacts of drought,298270143,7
8.413147,26.913084,state 's investment is in tax credit program,298394818,0
7.80102,-4.5646677,state mental facility is in Rushville,298395067,0
-6.954125,7.4733434,statute actually goes much farther In terms of violations,298272702,0
17.085073,-8.3850355,stops is in Indio,298303670,0
5.162351,11.474798,study was requested,298270143,0
23.93686,-3.369961,such impacts been avoided,298270143,0
23.880915,-4.255924,such severe impacts been avoided,298270143,0
-19.375717,12.772046,suits Archdiocese of Chicago,298395067,0
6.558507,-10.899012,surprised something happened in their community,298394818,0
7.9224505,-11.416576,surprised something dangerous happened in their community,298394818,0
-4.4151225,-2.532138,techniques bring about arrests,298266167,0
6.0158224,-7.7216887,they most likely getting online letter,298286060,0
4.649129,15.454494,this is large,298286060,0
-7.6701593,-21.457397,three Ohio women famously escaped from home,298335483,0
14.504501,-5.035527,to converted garage is with red Seasons Greetings,298375880,0
2.2852736,13.018475,today in Eye Opener,298344280,0
30.871038,11.993487,top oil exporters is with combined 4.1 million bpd sent to U.S. market,298285973,14
14.693101,25.151932,trees will will stressed by lack,298270143,7
6.457018,1.1983689,troubling trend is in police militarization,298295924,0
24.480436,-12.712402,truck was operated by VG Transport,298303670,0
22.899353,-12.777451,truck ’s cargo obstructed lanes in direction,298303670,0
21.687958,-13.061835,truck ’s spilled cargo obstructed lanes in direction,298303670,0
24.747425,-14.035166,trucker occupants of other vehicles,298303670,0
27.420675,8.544068,two producing facilities is in Kentucky,298355256,0
12.988308,29.800022,university from Center for Watershed Sciences,298270143,18
18.321632,-3.437733,unorthodox lobbying campaign has has hospitalized Sunday afternoon,298394818,0
13.665994,20.889505,valley irrigators receive situation on average,298270143,0
25.792372,-17.096777,vehicle of headlights,298303670,16
-17.897032,-8.633413,victim 's daughter is Suzanne Nadell Scaccio,298266167,0
-6.6673446,-15.57277,victim 's daughter pulled knife at_time later day,298266167,0
-11.329976,-24.579796,views are her own,298272702,0
-7.907441,7.1136556,violations is in its war crimes statute,298272702,0
-27.143692,-4.682424,voice mail box was full,298303670,0
12.787733,25.2765,walnut buds set at_time fall,298270143,19
-10.306655,7.6053977,war crimes committed during days of Sri Lankan war,298272702,0
13.086857,-2.090488,way is in California,298270143,0
5.9643874,11.547181,we have detailed in post,298272702,0
-21.021204,-20.43362,wealthy widow is in New York,298382471,0
20.241938,3.970781,websites sold drugs,298286060,0
-12.529836,-21.050705,woman contacted authorities on Tuesday,298255408,0
-15.256689,-20.202057,woman 's mother reported her missing,298335483,0
-8.456986,-19.215101,woman ’s escape comes Ariel Castro,298255408,0
-15.59458,-19.570864,woman ’s mother reported her missing,298255408,0
8.062368,31.209038,work estimates at UC Davis,298270143,-1
7.4342194,-9.098915,worried something happened in their community,298394818,0
8.714372,-9.615718,worried something dangerous happened in their community,298394818,0
7.286993,-10.088922,worried surprised something happened in their community,298394818,0
8.242369,-10.424106,worried surprised something dangerous happened in their community,298394818,0
19.488764,25.154947,year of water shortages,298270143,7
5.153562,-19.833885,you have seen persons,298292073,0
-17.861568,-20.25434,young woman has mother,298335483,0
-16.005861,-20.778233,young woman 's mother reported her missing,298335483,0
-16.265783,-20.16962,young woman ’s mother reported her missing,298255408,0
-3.789841,-19.093775,$ 350 000 create 3D meat,298536893,0
-12.021156,-14.835971,% was covered by severe drought,298541219,0
-15.370166,6.5894337,100 million subscribers is in rest of world,298404974,0
-14.937074,3.7323964,12.7 million customers is in other countries,298404974,0
13.638703,8.146548,120 years is in prison,298439944,0
1.1713697,8.1017685,17 people is in Los Angeles,298531046,0
-6.020853,-4.082202,24/7 Wall St. reviewed seven states,298541219,0
10.118312,18.87283,27 year old Abraham Vargas driving an,298531702,0
-15.30341,5.484399,35.7 million subscribers is in U.S.,298404974,0
-4.0076714,7.4746265,350 miles address judge at_time Tuesday,298533033,0
13.191451,5.4117494,46 year old Xiao Jun Duan of Arcadia,298441810,0
23.35732,12.472928,58 opposition leaders were nominated including Shahbaz Sharif,298512497,0
-11.878712,-13.912471,75 % was under extreme drought,298541219,0
-12.928558,-14.425136,80 % is in extreme drought conditions,298541219,0
10.419232,18.753769,Abraham Vargas driving an,298531702,0
4.4853244,6.091032,Agencies included Los Angeles Police Department ’s Task Force for Regional Auto Theft Prevention,298531046,0
5.608941,6.3334045,Agencies Los Angeles Police Department ’s Task Force participating in arrests,298531046,0
-5.448504,-9.545539,America ’s Most Common Jobs,298541219,0
-5.9548,-9.483583,America ’s Common Jobs are even worse While large portions of states suffer in parts of states,298541219,0
-22.146372,-7.4980917,Antelope Valley residents also drove 350 miles,298533033,0
-1.9951006,12.379431,Anyone is with information,298531702,0
6.123681,3.3944607,Arkansas Highway Police confiscated 217 pounds,298542417,0
21.170359,5.718566,Authorities are looking for boy,298531702,0
10.515854,8.824546,Bedford Hills Correctional Facility is in Westchester County,298439944,0
-8.745948,-6.061146,Best Reputations With Companies is none of Arizona,298541219,0
-9.069434,10.934567,Billionaire Peter Thiel is spending much as $ 350 000,298536893,0
-5.965581,1.2448013,Brown Nevertheless issued order at_time Friday,298533033,0
-6.2749624,-12.704845,California now investing in long term solutions,298541219,0
-7.914594,-14.038848,California farmers Restrictions on water use,298541219,0
6.926559,13.201998,Christopher Evans Hubbart live at 20315 East Avenue R near Palmdale,298533033,0
-8.870685,-5.858609,Companies none of Arizona,298541219,0
3.4838216,10.80749,Compton city between Santa Ana,298491193,0
-5.1515937,3.6850958,Data shown at_time year,298404974,0
8.459512,2.510684,Department said in staged wrecks,298531046,0
-17.16784,-15.052999,Drought has worsened considerably in recent years,298541219,0
11.366449,6.9133725,Duan currently being held in Crawford County Jail,298441810,0
11.193313,18.379839,Edwin Vargas was seen,298531702,0
10.504238,-10.5758505,Electronic Drum Machine T shirt allows aspirant drummers,298536893,0
-11.110504,0.95863867,Eleven insurance companies were hit including Geico,298531046,0
-3.5248113,16.64859,Facebook has introduced app,298536893,0
4.7266784,-11.667753,Fargodome are filling backpacks with supplies for students,298444385,0
-8.2332945,-17.047512,Farm workers would likely suffer further conditions persist,298541219,0
-9.03881,3.7394679,France California based company Switzerland,298404974,0
15.988228,2.1414275,Garcia fathered daughter with her,298491193,0
-17.2182,3.8753388,Germany are fourth broadband markets,298404974,0
-13.119223,11.271465,Google has latest gimmick,298536893,0
-13.508366,12.0954275,Google 's gimmick involves the,298536893,0
-13.415081,11.677523,Google 's latest gimmick involves the,298536893,0
-6.5491734,0.027730584,Governor Jerry Brown declared state at_time earlier year,298541219,0
11.5556,13.008583,Harmer is believed to have moved,298422723,0
6.7867637,18.89284,He would drive around in morning,298533033,0
6.421709,19.060162,He would drive gone work,298533033,0
14.398553,5.264846,Her son received at_time 125 years,298439944,0
8.257522,15.057209,Hubbart was released in 1979,298533033,0
23.574648,2.680973,I was very afraid about everything,298491193,0
10.436114,12.688689,John Entsminger head of LVVWD,298541219,0
-6.9224935,-0.69926584,Kansas Governor Sam Brownback lifted restrictions from fishing lakes,298541219,0
18.555725,12.644822,Kazdin has killing,298439944,0
15.771044,10.7986965,Kenneth Kimes also was sentenced to life in prison,298439944,0
13.853636,12.912829,Kimes were In 2000 convicted of murder in connection with disappearance of Irene Silverman,298439944,0
9.009079,14.90821,Lacey described Hubbart as dangerous predator,298533033,0
20.900406,9.065397,Lahore police have registered five cases,298512497,0
11.138079,4.5024953,Linda Foglia spokeswoman for state Department of Corrections,298439944,0
1.1761562,2.170591,Los Angeles County Supervisor Michael Antonovich denounced his decision,298533033,0
2.8663461,3.329127,Los Angeles County district attorney by office,298531046,0
4.5628333,5.886499,Los Angeles Police Department ’s Task Force for Regional Auto Theft Prevention,298531046,0
2.9626625,5.9356184,Los Angeles Police Department ’s Task Force Agencies Franchise Tax Board,298531046,0
-9.5602865,2.7077954,Los Gatos based company chose France according ABC News,298404974,0
-9.583728,2.6117966,Los Gatos company chose France according ABC News,298404974,0
22.477423,-2.2156565,Mary Tyler Moore made movie about Kimeses,298439944,0
-20.550852,-21.36374,Melting snow eventually flows into Lake Mead,298541219,0
3.6503987,4.4389634,Members are are charged by Los Angeles County district attorney ’s office with theft by false pretenses,298531046,0
16.091782,15.76481,NEW YORK has died at age 79,298439944,0
-25.65853,-15.313516,NOAA forecasts conditions,298541219,0
-12.317131,4.9600058,Netflix raised price recently to one dollar higher than its cost,298404974,0
-11.355327,6.653819,Netflix Inc. announced at_time Wednesday,298404974,0
-6.0611687,3.9072611,Netherlands reported at_time last year,298404974,0
-7.2347574,-8.536662,Nevada is worst of all,298541219,0
3.1088903,8.656142,Nissan Quest is with California license plate No. 7CIN189,298531702,0
-13.131225,-5.9570704,Oklahoma trailing only three states,298541219,0
-11.091364,-15.910686,Oklahoma Emergency Drought Relief Commission awarded $ 1 million,298541219,0
3.3664532,1.7410805,Orange County district attorney has office,298491193,0
23.286388,11.024688,Others nominated in FIR,298512497,0
-7.9452257,18.911173,Researchers have created graphene anode material,298536893,0
-6.956125,-14.081733,Restrictions forced California farmers,298541219,0
-12.723313,3.685843,Revenue is expected to increase to,298404974,0
3.1476946,2.9365358,Riverside County district attorney ’s offices,298531046,0
0.24587989,-0.82144886,San Jose appeals court upheld decision Over Lacey ’s protests,298533033,0
3.601447,9.983132,Santa Ana southeast of downtown Los Angeles,298491193,0
5.7768,8.676121,Santa Ana police Cpl. Anthony Bertagna Commenting on case,298491193,0
7.0846667,12.826301,Santa Clara Judge Gilbert Brown cleared Christopher Evans Hubbart,298533033,0
15.568167,9.9053545,Sante Kimes was sentenced to 120 years in prison,298439944,0
16.382801,8.882923,Sante Kimes ' criminal past also included 1986 conviction for illegally transporting girls,298439944,0
16.382463,9.049385,Sante Kimes ' past also included 1986 conviction for girls,298439944,0
-22.151138,-7.50769,Several Antelope Valley residents also drove 350 miles,298533033,0
-15.877859,-17.654453,Severe drought is characterized by crop loss,298541219,0
-14.369682,-11.762292,Severe drought conditions however engulfed three quarters of state,298541219,0
14.8041,3.5942981,She had entered illegally United States,298491193,0
7.489167,4.4417567,Sheriff ’s Department,298533033,0
7.697719,4.8300595,Sheriff ’s Department will monitor him,298533033,0
13.681282,14.834191,Silverman has $ 7 million Manhattan town house,298439944,0
-6.1713023,-7.5209374,States is With Best Schools,298541219,0
10.001964,-12.411045,T shirt comes with different kits to choose,298536893,0
-11.266798,-6.923774,Texas had quarter in 2012,298541219,0
-10.27835,-1.3321155,They caused inconvenience to public,298512497,0
-8.173867,11.438527,Thiel has company,298536893,0
-8.262805,11.607745,Thiel 's company use technology,298536893,0
8.062476,9.201031,Three cases were registered at Civil Lines,298512497,0
11.571048,-3.3916492,Two are making arrangements,298531046,0
-17.113302,4.800477,U.S. had 88 million broadband homes,298404974,0
2.6875122,-5.9393487,U.S. Department meteorologist Brad Rippey In interview,298541219,0
-16.366405,-11.57901,U.S. Drought Monitor accounts not particularly unusual in Arizona at time of year,298541219,0
-9.27401,-19.418009,USDA by National Agricultural Statistics Service,298541219,0
-14.380673,-8.400962,United States is engulfed,298541219,0
1.6633339,-10.424708,United Way has School Supply Drive,298444385,0
1.7720863,-10.474891,United Way 's School Supply Drive is underway,298444385,0
5.115322,5.072477,Ventura County ’s Auto Theft Task Force,298531046,0
-6.0079174,-4.084412,Wall St. reviewed seven states,298541219,0
-5.221142,4.22492,Wall Street Journal reported at_time year,298404974,0
-1.9308683,-7.4247217,We also reviewed figures,298541219,0
-19.139482,-11.142892,Western Europe experience faster growth than rest,298404974,0
-2.2061229,-4.725734,World ’s Most Content,298541219,0
-2.7471695,-5.81952,World ’s Content is produced by U.S. Department,298541219,0
-2.7855153,-5.5904098,World ’s Most Content is produced by U.S. Department,298541219,0
15.295887,7.51645,admitted sexual predator is with long history of brutal crimes against women,298533033,0
0.8815616,5.0726867,agency from offices in Valencia,298531046,0
0.8847722,5.0845737,agency ’s offices is in Valencia,298531046,0
2.6254616,14.899775,alleged car crooks Twelve of are custody following early morning arrests,298531046,0
-3.353544,16.723835,app has user,298536893,0
-13.564337,-16.726944,area during drought,298541219,0
9.3136215,6.3126035,arrest has has made,298422723,0
10.552531,-10.264453,aspirant drummers play drums thanks to eight drum pads,298536893,0
14.786197,10.69124,authorities said At time of Kimeses ' sentencing,298439944,0
-17.57643,-3.3017185,ban is in effect for western part of state,298541219,0
-15.283375,5.75689,between 60 million subscribers is in U.S.,298404974,0
18.001007,6.0861983,body had had dismembered,298422723,0
-19.173573,-3.1712115,burn ban is in effect,298541219,0
0.85301316,7.3291807,businessman is in Los Angeles,298439944,0
2.7029092,14.925946,car crooks Twelve of are custody following morning arrests,298531046,0
7.6192765,8.89321,case was registered at Civil Lines police station,298512497,0
7.7011595,9.679022,cases were registered at Lines,298512497,0
-22.401163,-14.716033,cause has below year has snowfall,298541219,0
7.2239017,-12.866033,children for toys,298533033,0
-12.248992,-0.80312353,company has suffered heavy costs,298404974,0
-10.096128,7.487455,company said will will revealed at later date,298404974,0
-8.64316,-18.364286,concerns are less focused on agriculture,298541219,0
-20.096296,-13.373764,conditions However were better ago one year,298541219,0
13.530676,13.397477,connection is with disappearance of Irene Silverman,298439944,0
3.3437765,1.0418959,consideration is in Orange County,298541219,0
1.0427406,10.64211,construction is in Southern California,298541219,0
3.1220832,-2.1545196,courts give early residents,298533033,0
-16.52337,-17.863657,crop loss is widespread Under drought,298541219,0
8.963159,-13.678004,different kits choose from familiar videogame sounds,298536893,0
-17.706823,-13.553101,drought Additionally could have impact,298541219,0
-14.966897,-13.96781,drought conditions were so severe In seven states,298541219,0
-12.414142,-17.869904,each half of its land area,298541219,0
-2.7733722,9.0441065,emails judge letters,298533033,0
-14.954189,-12.657495,entire state was suffering from drought,298541219,0
-14.861723,-15.062322,exceptional drought covered nearly one fifth,298541219,0
-15.9570465,-15.698048,extreme drought level of drought,298541219,0
-13.607381,-15.632228,extreme drought conditions % of land area in state,298541219,0
-24.487152,-16.520185,extreme heat Moreover snowfall from winter,298541219,0
-22.635315,-17.62339,extreme heat lighter snowfall have reduced soil moisture,298541219,0
-23.538675,-17.962088,extreme heat snowfall have reduced soil moisture,298541219,0
0.9006342,11.022681,facility is under construction,298541219,0
-7.877437,-17.813423,farming is having on environment,298536893,0
13.658121,-14.872401,feedback help trainees in techniques,298536893,0
19.69273,18.002323,first participant die after buffer period of few months,298536893,0
15.584974,-10.525402,folk visiting doctor,298536893,0
17.015709,1.9773619,former girlfriend has teenage daughter,298491193,0
21.98084,8.278326,four are are sought,298531046,0
-1.6251436,5.3306713,four year investigation more expected in connection with million dollar auto theft ring,298531046,0
3.1463325,11.56688,garage is in Compton,298491193,0
6.0239515,-0.9231715,gathering creating law situation on Mall,298512497,0
17.152126,-0.7546558,girl between mother,298491193,0
17.592785,0.040463697,girl 's mother left house After one fight between girl 's mother,298491193,0
15.615499,-6.2992816,glove eventually have ultrasound pads on fingertips,298536893,0
4.059912,-16.525671,grade tissue bring food to dinner tables,298536893,0
-7.921009,19.000277,graphene anode material Researchers at Rensselaer Polytechnic Institute,298536893,0
22.499529,4.1548557,guns search fright masks,298439944,0
-13.880767,-2.119937,has running issue is in parts of country,298541219,0
13.1622505,2.3212585,he attacked women in San Francisco,298533033,0
14.311705,1.0352916,he said instead knocked out her,298491193,0
-1.2784512,-14.494766,health treatments obey curfew,298533033,0
-24.033886,-16.129429,heat Moreover snowfall from winter,298541219,0
-22.027254,-18.306936,heat lighter snowfall have reduced soil moisture,298541219,0
-23.01704,-18.66359,heat snowfall have reduced soil moisture,298541219,0
-17.632294,-7.1934896,heavy use is in natural gas fracking processes,298541219,0
15.419807,0.86449826,her marry him,298491193,0
17.543478,4.0651536,her body has has found,298439944,0
-14.799055,2.4718688,highest rates is in country,298541219,0
18.137398,6.486295,him dispose of body,298439944,0
12.927612,9.248099,his parole was revoked In 1993,298533033,0
17.999443,-0.50724775,house mother girl,298491193,0
2.842063,-5.8500853,interview is with KABC TV,298491193,0
-0.9311183,3.2749932,investigation originated in Fresno office of Department of Insurance,298531046,0
5.058793,8.454395,investigators is with Santa Ana Police Department,298491193,0
-13.313525,-21.869934,it counterbalance losses with its U.S. operations,298404974,0
-12.282934,6.6116543,its audience is in U.S. Netflix,298404974,0
-3.4249022,9.148397,judge acknowledged emails In his court order,298533033,0
-17.134052,-16.785372,last week as drought is more severe level of drought characterized by major crop losses,298541219,0
-14.4826,-20.54995,level characterized by crop losses,298541219,0
13.397817,7.669066,life is in prison,298439944,0
-22.895779,-16.178251,lighter Moreover snowfall from winter,298541219,0
-21.70105,-17.305622,lighter snowfall have reduced soil moisture,298541219,0
4.76186,12.278859,locations is in Van Nuys,298531046,0
5.1137886,19.580986,look gone work,298533033,0
21.586134,-2.3204656,made movie featured Mary Tyler Moore as her son,298439944,0
-23.201536,-14.035377,main cause has below year has snowfall in Rocky Mountains,298541219,0
-7.971072,-14.069083,many California farmers Restrictions on water use,298541219,0
-4.239455,-19.09711,meat reduce toll,298536893,0
4.084452,-16.531229,medical grade tissue bring food to dinner tables,298536893,0
-1.2687854,-14.472953,mental health treatments obey curfew,298533033,0
16.19861,-0.8653681,mother has boyfriend,298491193,0
21.522478,-2.2231333,movie featured Mary Tyler Moore as her son,298439944,0
-0.7926616,3.402525,multi-agency investigation originated in Fresno office,298531046,0
18.462322,12.657732,murder is in 1998 death of businessman David Kazdin,298439944,0
-13.166418,-12.920232,nation ’s worst drought problem with more 76 % of state,298541219,0
-12.719273,-12.5201,nation ’s worst drought problem is with more 76 % of state,298541219,0
-17.554884,-7.1799555,natural gas fracking processes is in North Texas,298541219,0
-13.2438755,-5.890074,neighboring Oklahoma trailing only three other states,298541219,0
8.803726,-13.626774,nine different kits choose from very familiar videogame sounds,298536893,0
15.62898,-10.547533,normal folk visiting doctor,298536893,0
8.728945,1.7870842,officials said In meantime,298533033,0
13.462645,-4.4290967,one places their mouse,298536893,0
12.135561,1.1270145,one fight is in August 2004,298491193,0
-17.965193,-2.501893,open ban is in effect for part,298541219,0
-18.873514,-3.1376765,open burn ban is in effect for western part,298541219,0
-22.198915,1.0789348,opposition held rallies,298512497,0
23.338274,12.252596,opposition leaders were nominated including Shahbaz Sharif,298512497,0
7.0175824,-4.1578264,organized ring filled their pockets,298531046,0
19.680565,17.997528,participant die after buffer period of few months,298536893,0
-3.368391,-1.3737721,phrase links to product,298536893,0
14.760271,-9.841868,physicians peer inside body,298536893,0
22.076618,4.6209927,police search found guns,298439944,0
-14.140217,2.150133,prices is in company 's international markets,298404974,0
7.3591437,-8.351465,protesters carrying sticks,298512497,0
6.023074,-0.936356,public gathering creating law situation on Mall,298512497,0
-21.917711,2.2216866,rallies is in including Lahore,298512497,0
-2.3031132,8.738223,receiving emails judge banker ’s boxes,298533033,0
-9.259256,16.425915,research could lead to creation of battery,298536893,0
-10.385588,-9.500259,reservoir levels were In Arizona just two thirds of their average,298541219,0
-10.277905,-10.034199,reservoir stores still were only slightly more than half of their normal levels,298541219,0
6.74354,-4.010968,ring used according state agency,298531046,0
-6.198021,6.1710634,search was conducted at_time Friday morning,298441810,0
-7.023134,7.0225315,search engine on home page,298536893,0
-3.2771392,-1.5174599,service 's relevant to phrase,298536893,0
-15.231418,-16.671503,seven states In drought is more severe level of drought characterized by major crop losses,298541219,0
9.678823,-2.5709636,several banker ’s boxes,298533033,0
7.3559217,-8.337027,several protesters carrying sticks,298512497,0
-13.863694,-9.774496,several states running out water,298541219,0
-18.123922,-15.282672,severe drought increase ago from one year,298541219,0
-14.313458,-20.598867,severe level characterized by crop losses,298541219,0
15.454023,3.8071554,she was locked in garage,298491193,0
-12.68211,-1.4017643,shortage has has severe,298541219,0
10.355926,-5.539088,situation is more difficult because supposed,298541219,0
-20.536808,-21.368704,snow eventually flows into Lake Mead,298541219,0
18.68066,4.2484097,someone found at shelter,298439944,0
-14.587794,-13.089415,state was suffering from severe drought,298541219,0
0.207629,-0.9201359,state Supreme Court upheld decision Over Lacey ’s protests,298533033,0
2.9916751,-2.0932074,state lawmakers require courts,298533033,0
-16.064598,-12.947101,state ’s drought worsened from middle of April,298541219,0
-13.83467,-9.524927,states running out water,298541219,0
-16.573662,6.154858,streaming service has 48 million customers,298404974,0
13.648414,-14.928101,system provides feedback At present,298536893,0
-4.0039377,13.315274,their message shared with the,298536893,0
-4.264955,11.282704,they will send back you,298491193,0
-9.319955,16.35702,today in lithium ion batteries,298536893,0
9.191832,6.6128554,truck driver has has arrested,298542417,0
-9.919775,-7.5655828,two thirds is In Arizona,298541219,0
-22.060299,1.8596915,united opposition held rallies including in Lahore on July 25,298512497,0
-0.9607747,-7.3178616,us scratching our heads,298536893,0
-4.038487,13.930653,users send Facebook friends messages after they die,298536893,0
4.158607,16.026676,vehicle has tinted windows,298531702,0
4.923577,-11.7181835,volunteers are filling backpacks with supplies for students,298444385,0
16.013609,15.699578,wealthy widow is in New York,298439944,0
15.639806,-6.3782034,wearable glove is intended to help,298536893,0
16.434216,4.435866,woman narrated her ordeal,298491193,0
14.986926,-4.8568535,women ’s hands,298533033,0
-16.50847,-14.296511,worst droughts is in recent memory,298541219,0
-23.717619,-13.569907,year has average snowfall is in Rocky Mountains,298541219,0
-2.5190318,4.3763804,year investigation more expected in connection,298531046,0
12.366118,-6.8408203,you express fully yourself,298536893,0
36.412,15.989842,% was under drought,298636264,-1
0.27984154,2.910967,130 people were arrested,298576723,0
-23.232004,21.47029,141 page manifesto World My,298548627,0
1.6012902,3.2215192,170 workers were evacuated,298598474,0
1.6097362,-17.938528,20 children were killed in mass shooting at elementary school in Connecticut,298576799,0
31.598347,0.0040224697,2025 looks different,298621190,2
-30.374325,0.34315583,22 year old Elliot Rodger son of Hollywood director,298635186,0
-22.63201,-19.919971,22 year old man launched his attack,298632552,0
14.605812,18.14173,24/7 Wall St. reviewed seven states,298636264,0
16.650743,0.52402526,32 people student at Virginia Tech,298576799,0
-5.8917527,-4.43066,35 pounds is with brown hair,298569699,0
-28.04502,9.285691,43 year old Pete Valencia Adame abducted two children,298569699,0
-1.018296,34.448864,647 data detectors patent for slide to unlock functionality,298605725,11
9.638105,5.823544,7 p.m. is in Pomona,298569699,0
36.043156,16.467093,75 % was under extreme drought,298636264,-1
36.529957,17.334757,80 % is in extreme drought conditions,298636264,-1
25.180685,20.225283,95 percent California 99 percent,298602990,-1
-1.9699548,33.640724,959 patents is in event,298605725,11
10.08572,7.2492747,9:30 p.m. Friday is in tiny community of Isla Vista,298568277,0
8.846011,-7.9499846,9:30 pm GMT is at_time Saturday,298621224,0
-30.905062,-2.4805722,ABC News also identified shooter as Elliot Rodger,298620740,0
31.372055,25.284817,Agriculture is spread around parts of state,298602990,-1
-14.317875,6.6312346,Alan Shifman issued statement on family saying,298633395,0
30.735567,29.203655,Allen Peterson farms land on side,298602990,-1
-7.269911,-28.93611,Ambulances swarmed streets after shooting,298620740,15
25.026566,25.488073,America has salad bowl,298602990,-1
8.747375,11.742195,Andreas Pappas had just left barbecue with friends in Isla Vista,298576593,0
-8.278566,9.361889,Andrew will will dearly missed by everyone,298579272,0
-8.2688465,9.082629,Andrew Jun told situation,298621224,0
-4.443102,26.71999,Apple lodged motion In two separate court filings on Friday,298605725,0
-5.431797,27.003246,Apple 's last request illustrate company 's displeasure of jury 's $ 119.6 million decision,298605725,0
-5.875464,26.659988,Apple 's request illustrate company 's displeasure,298605725,0
-34.59839,7.312112,Asperger 's syndrome is mild form of autism,298548627,-1
-34.59493,7.310659,Asperger 's syndrome form of autism,298548627,-1
8.140791,-4.6869,Associated Press learned at_time Friday,298601485,0
8.0839615,-0.50399035,Associated Press writer Gillian Flaccus contributed from Los Angeles,298633395,0
-29.462822,-10.870635,Authorities were investigating threatening video,298635186,17
-21.837458,9.822936,Authorities say helped link pair to slaying of Estepp,298601485,0
-15.655383,-24.056122,BMW spraying bullets in community,298620829,0
-3.643891,-7.2239094,Bill Brown Describing attack as mass murder,298632552,0
-11.830853,3.5620897,Black has attorney,298560177,0
4.0261,15.683585,Britain has Foreign Office,298579272,0
-2.0388503,-6.184322,Brown describing situation as chaotic,298629634,0
-2.51095,-8.0308,Brown circumstances surrounding shootings,298620757,0
-4.0530505,-3.8382432,Brown said were under investigation,298620757,0
-4.827561,-5.5600457,Brown said.Driving found his next victim,298558596,0
9.862407,-8.442794,CBS affiliate KEYT obtained at_time Saturday,298548627,0
14.87299,2.675115,California of University is BBC reports,298568360,0
30.713242,20.820435,California farmers Restrictions on water use,298636264,-1
-16.162687,-1.0691043,Cano was While was still tracked by state parole agents,298601485,0
2.595058,5.907919,Cheeki Rafiki for four missing crew,298579272,0
-27.292976,-24.007317,Chris died because craven politicians,298558433,-1
31.786734,-8.207489,Coast Guard officials said sea conditions at time,298579272,0
11.715173,-1.6225011,College student Brad Martin also told student newspaper,298576196,0
-21.311245,-12.159485,Constable to Office,298551064,0
-5.7571554,33.073666,Court grants JMOL for patent,298605725,0
5.1081815,-30.339775,Dallas Mavericks All Star took Twitch,298560177,0
13.148129,-1.9048545,Daniel Sumner economist at UC Davis,298602990,0
-21.017902,-32.179935,David Attias is locked up in state mental hospital,298633395,-1
13.334343,-1.0435482,Davis will make up According report from University,298602990,0
-24.836256,7.144911,Del Monte ' supervisors send everyone,298598474,0
-11.584229,-14.388709,Deputies responded to reports of stabbing,298571401,0
-17.833637,26.277554,Details are Thanks for your feedback,298571401,20
6.325836,-7.4073853,Dillon reported from Goleta,298633395,0
-8.401864,4.8821783,Dr Stephen Kaminski said On Saturday evening,298558433,0
-16.10128,-32.475384,Driver Chris Raschke was treated by professionals,298551064,-1
38.696865,18.709013,Drought has worsened considerably in recent years,298636264,21
-17.202744,-3.4596858,Duan taken to Crawford County Jail,298568688,0
-30.225275,-3.1807225,Elliot Rodger had earlier posted internet video,298632552,0
-30.672003,0.87938213,Elliot Rodger 22 described as son of film director,298558433,0
-21.558077,9.238257,Estepp killing three women,298601485,0
29.414223,-0.98849994,Everything You Know In age of digital overflow,298621190,2
5.6304755,0.45996296,FOX spoke about matter,298551064,0
5.5760007,0.4992696,FOX 26 spoke about matter,298551064,0
-0.67923814,-10.222434,Family says shooting,298596553,0
34.438137,22.666471,Farm workers would likely suffer further conditions persist,298636264,-1
32.286613,23.68116,Farmers are also growing less rice,298602990,-1
30.564379,0.12008795,Features People Actually Use in 2025 apps,298621190,2
9.281672,-6.0608764,Foreign Office said at_time earlier Friday,298579272,0
22.951574,6.3393855,Fort Hood U.S. Army base is in Texas,298576799,0
-23.042067,-5.3058224,Four sheriff ’s deputies,298569131,0
-24.096088,-4.2471523,Four sheriff ’s deputies catch up with Rodger,298569131,0
12.865083,6.6073723,Friday is in town of Isla Vista near campus of University of California at Santa Barbara,298621197,0
8.135403,7.7567334,Friday attack is in town of Isla Vista,298620829,0
9.088554,8.520055,Friday night during rampage in beachside community of Isla Vista,298601823,0
